# event obsband deltatpk mpk fnupk trise t2 t3 restband kcor
   se f125w      5.9 26.56 0.0861  11.9 0.756 1.135            sdssr  -1.005 
   se f160w      5.9 23.75 1.1518  11.9 0.416 0.624            sdssi  -0.828 
   se f125w      6.0 26.55 0.0875  12.0 0.695 1.042            sdssr  -1.010 
   se f160w      6.0 23.7 1.2042  12.0 0.381 0.571            sdssi  -0.828 
   se f125w      6.1 26.53 0.0889  12.1 0.634 0.95            sdssr  -1.013 
   se f160w      6.1 23.65 1.2591  12.1 0.346 0.52            sdssi  -0.829 
   se f125w      6.2 26.51 0.0904  12.2 0.573 0.86            sdssr  -1.017 
   se f160w      6.2 23.6 1.3165  12.2 0.313 0.469            sdssi  -0.829 
   se f125w      6.3 26.49 0.0919  12.3 0.513 0.77            sdssr  -1.020 
   se f160w      6.3 23.55 1.3765  12.3 0.279 0.419            sdssi  -0.829 
   se f125w      6.4 26.47 0.0934  12.4 0.454 0.681            sdssr  -1.023 
   se f160w      6.4 23.5 1.4392  12.4 0.246 0.369            sdssi  -0.829 
   se f125w      6.5 26.46 0.0949  12.5 0.395 0.593            sdssr  -1.027 
   se f160w      6.5 23.46 1.5048  12.5 0.214 0.321            sdssi  -0.829 
   se f125w      6.6 26.44 0.0965  12.6 0.337 0.505            sdssr  -1.030 
   se f160w      6.6 23.41 1.5734  12.6 0.182 0.273            sdssi  -0.829 
   se f125w      6.7 26.42 0.0981  12.7 0.279 0.419            sdssr  -1.033 
   se f160w      6.7 23.36 1.6451  12.7 0.151 0.226            sdssi  -0.830 
   se f125w      6.8 26.4 0.0997  12.8 0.222 0.334            sdssr  -1.036 
   se f160w      6.8 23.31 1.7201  12.8 0.12 0.179            sdssi  -0.830 
   se f125w      6.9 26.39 0.1013  12.9 0.166 0.249            sdssr  -1.040 
   se f160w      6.9 23.26 1.7985  12.9 0.089 0.134            sdssi  -0.830 
   se f125w      7.0 26.37 0.103  13.0 0.11 0.165            sdssr  -1.044 
   se f160w      7.0 23.21 1.8804  13.0 0.059 0.088            sdssi  -0.830 
   se f125w      7.1 26.35 0.1047  13.1 0.055 0.082            sdssr  -1.046 
   se f160w      7.1 23.17 1.9661  13.1 0.029 0.044            sdssi  -0.830 
   se f125w      7.2 26.33 0.1064  13.2 0.0 0.0            sdssr  -1.049 
   se f160w      7.2 23.12 2.0557  13.2 0.0 0.0            sdssi  -0.830 
