# event obsband deltatpk mpk fnupk trise t2 t3 restband kcor
   se f125w     -2.0 27.96 0.0237   4.0 9.036 9.2         bessellr  -0.519 
   se f160w     -2.0 27.57 0.0341   4.0 7.569 9.2         besselli  -0.292 
   se f125w     -1.9 27.95 0.0241   4.1 8.86 9.1         bessellr  -0.513 
   se f160w     -1.9 27.52 0.0356   4.1 7.34 9.1         besselli  -0.289 
   se f125w     -1.8 27.93 0.0245   4.2 8.688 9.0         bessellr  -0.509 
   se f160w     -1.8 27.47 0.0372   4.2 7.121 9.0         besselli  -0.287 
   se f125w     -1.7 27.91 0.0249   4.3 8.518 8.9         bessellr  -0.504 
   se f160w     -1.7 27.42 0.0389   4.3 6.909 8.9         besselli  -0.286 
   se f125w     -1.6 27.89 0.0253   4.4 8.352 8.8         bessellr  -0.501 
   se f160w     -1.6 27.38 0.0407   4.4 6.706 8.8         besselli  -0.284 
   se f125w     -1.5 27.87 0.0257   4.5 8.188 8.7         bessellr  -0.496 
   se f160w     -1.5 27.33 0.0426   4.5 6.51 8.7         besselli  -0.283 
   se f125w     -1.4 27.86 0.0261   4.6 8.027 8.6         bessellr  -0.490 
   se f160w     -1.4 27.28 0.0445   4.6 6.32 8.6         besselli  -0.280 
   se f125w     -1.3 27.84 0.0266   4.7 7.869 8.5         bessellr  -0.485 
   se f160w     -1.3 27.23 0.0465   4.7 6.138 8.5         besselli  -0.279 
   se f125w     -1.2 27.82 0.027   4.8 7.713 8.4         bessellr  -0.480 
   se f160w     -1.2 27.18 0.0487   4.8 5.961 8.4         besselli  -0.277 
   se f125w     -1.1 27.8 0.0274   4.9 7.559 8.3         bessellr  -0.474 
   se f160w     -1.1 27.13 0.0509   4.9 5.791 8.3         besselli  -0.276 
   se f125w     -1.0 27.79 0.0279   5.0 7.408 8.2         bessellr  -0.469 
   se f160w     -1.0 27.09 0.0532   5.0 5.626 8.2         besselli  -0.274 
   se f125w     -0.9 27.77 0.0284   5.1 7.26 8.1         bessellr  -0.464 
   se f160w     -0.9 27.04 0.0556   5.1 5.467 8.1         besselli  -0.272 
   se f125w     -0.8 27.75 0.0288   5.2 7.114 8.0         bessellr  -0.459 
   se f160w     -0.8 26.99 0.0582   5.2 5.313 7.969         besselli  -0.271 
   se f125w     -0.7 27.73 0.0293   5.3 6.97 7.9         bessellr  -0.454 
   se f160w     -0.7 26.94 0.0608   5.3 5.163 7.745         besselli  -0.270 
   se f125w     -0.6 27.72 0.0298   5.4 6.828 7.8         bessellr  -0.446 
   se f160w     -0.6 26.89 0.0636   5.4 5.019 7.528         besselli  -0.268 
   se f125w     -0.5 27.7 0.0303   5.5 6.689 7.7         bessellr  -0.441 
   se f160w     -0.5 26.84 0.0665   5.5 4.878 7.318         besselli  -0.266 
   se f125w     -0.4 27.68 0.0308   5.6 6.552 7.6         bessellr  -0.435 
   se f160w     -0.4 26.79 0.0695   5.6 4.742 7.113         besselli  -0.265 
   se f125w     -0.3 27.66 0.0313   5.7 6.416 7.5         bessellr  -0.432 
   se f160w     -0.3 26.75 0.0727   5.7 4.61 6.915         besselli  -0.264 
   se f125w     -0.2 27.64 0.0318   5.8 6.283 7.4         bessellr  -0.426 
   se f160w     -0.2 26.7 0.076   5.8 4.482 6.723         besselli  -0.263 
   se f125w     -0.1 27.63 0.0323   5.9 6.152 7.3         bessellr  -0.419 
   se f160w     -0.1 26.65 0.0795   5.9 4.358 6.537         besselli  -0.261 
   se f125w      0.0 27.61 0.0328   6.0 6.023 7.2         bessellr  -0.413 
   se f160w      0.0 26.6 0.0831   6.0 4.237 6.355         besselli  -0.260 
   se f125w      0.1 27.59 0.0334   6.1 5.895 7.1         bessellr  -0.407 
   se f160w      0.1 26.55 0.0869   6.1 4.119 6.179         besselli  -0.259 
   se f125w      0.2 27.57 0.0339   6.2 5.77 7.0         bessellr  -0.401 
   se f160w      0.2 26.5 0.0908   6.2 4.005 6.008         besselli  -0.258 
   se f125w      0.3 27.56 0.0345   6.3 5.646 6.9         bessellr  -0.396 
   se f160w      0.3 26.46 0.095   6.3 3.894 5.841         besselli  -0.257 
   se f125w      0.4 27.54 0.0351   6.4 5.524 6.8         bessellr  -0.390 
   se f160w      0.4 26.41 0.0993   6.4 3.786 5.679         besselli  -0.256 
   se f125w      0.5 27.52 0.0356   6.5 5.404 6.7         bessellr  -0.384 
   se f160w      0.5 26.36 0.1038   6.5 3.681 5.521         besselli  -0.255 
   se f125w      0.6 27.5 0.0362   6.6 5.286 6.6         bessellr  -0.378 
   se f160w      0.6 26.31 0.1085   6.6 3.578 5.367         besselli  -0.254 
   se f125w      0.7 27.48 0.0368   6.7 5.169 6.5         bessellr  -0.372 
   se f160w      0.7 26.26 0.1135   6.7 3.478 5.218         besselli  -0.253 
   se f125w      0.8 27.47 0.0374   6.8 5.054 6.4         bessellr  -0.364 
   se f160w      0.8 26.21 0.1187   6.8 3.381 5.072         besselli  -0.252 
   se f125w      0.9 27.45 0.038   6.9 4.94 6.3         bessellr  -0.360 
